ra,dec,rMeanPSFMag
150.28687403,44.83187555,-999.000
150.28809688,44.82772777,-999.000
150.12229114,44.96367418,-999.000
150.13148534,44.95851705,-999.000
150.17958947,44.95882535,-999.000
150.18041363,44.96164163,-999.000
150.18083740,44.95859674,-999.000
149.19229124,45.11414641,-999.000
149.21349065,45.11591325,-999.000
149.22464228,45.11605459,-999.000
149.23082421,45.10965464,-999.000
149.23189404,45.11164767,-999.000
149.23191379,45.11216926,-999.000
149.23228548,45.11095017,-999.000
149.23220191,45.11139213,12.397
149.23227647,45.10838874,-999.000
149.23252980,45.11161747,13.132
149.23292792,45.11109184,-999.000
149.23431455,45.11097886,-999.000
149.87107903,44.56186876,-999.000
149.87274150,44.55798266,-999.000
149.88557139,44.56006329,-999.000
149.89073611,44.56016641,-999.000
149.89821423,44.56178126,-999.000
150.51355690,44.70652527,-999.000
149.65564705,44.72858256,-999.000
149.66557194,44.73020824,-999.000
149.66875958,44.72788220,-999.000
149.66868981,44.72893010,-999.000
149.67404600,44.72856988,-999.000
149.68370560,44.72630767,-999.000
150.72611266,44.86923931,-999.000
150.73021544,44.87399426,-999.000
150.73261734,44.87045105,-999.000
150.73243739,44.87246841,-999.000
149.32811603,44.99536727,-999.000
149.32859370,44.99752262,-999.000
149.25564759,45.01174942,15.052
149.25658259,45.01109224,-999.000
149.25694546,45.01093694,-999.000
149.25716349,45.01158919,-999.000
149.25698493,45.01071267,-999.000
149.25722957,45.01088691,-999.000
149.25715223,45.01125733,10.224
149.25772627,45.01106222,9.647
149.25753316,45.01177359,-999.000
149.25835371,45.01134869,10.219
149.25846983,45.01161620,-999.000
149.25830505,45.00992008,-999.000
149.61565399,45.13817279,-999.000
149.61366532,45.13497655,-999.000
149.61299185,45.13298082,-999.000
149.61287833,45.13647950,-999.000
149.60962602,45.13804291,-999.000
149.60490904,45.13516954,-999.000
149.59490695,45.13847311,-999.000
149.95311949,45.14952114,-999.000
149.95446955,45.15595462,-999.000
149.95429755,45.15654241,-999.000
149.95509850,45.15641766,-999.000
149.95719302,45.15584436,-999.000
150.03775386,45.24585719,-999.000
150.03864092,45.24254694,-999.000
150.04763484,45.24829997,-999.000
150.05492478,45.24409811,-999.000
150.05544189,45.24387783,-999.000
150.05771278,45.24238550,-999.000
150.06123733,45.24340357,-999.000
150.27654955,45.40673854,-999.000
150.28310805,45.40363998,-999.000
150.28466715,45.40114288,-999.000
150.28880380,45.40477116,-999.000
150.29509677,45.40706114,-999.000
150.29849192,45.40520187,-999.000
150.56406794,45.42139147,-999.000
150.12249729,44.42400783,-999.000
150.06548997,44.41872292,-999.000
150.06469523,44.42436511,-999.000
150.06410118,44.41938353,-999.000
150.05390679,44.42042982,-999.000
150.05157559,44.42379345,-999.000
150.05086149,44.42395301,-999.000
150.05009657,44.42439054,-999.000
150.04855197,44.42133305,-999.000
150.04696237,44.42094822,-999.000
150.04188218,44.42432428,-999.000
150.03956463,44.42139472,-999.000
150.12559764,44.45956697,-999.000
150.12577315,44.45983316,-999.000
150.12571231,44.45810343,-999.000
150.13592261,44.45861930,-999.000
150.13678958,44.45845138,-999.000
150.13746664,44.46190141,-999.000
150.14364247,44.45848555,-999.000
150.14853193,44.45993759,-999.000
150.15001667,44.46527381,-999.000
150.15672056,44.46121950,-999.000
150.15742895,44.46409031,-999.000
150.15803802,44.46201298,-999.000
150.15874832,44.46243638,-999.000
150.15933306,44.45996310,-999.000
149.33858418,45.19431592,-999.000
149.34346526,45.19555691,-999.000
149.34850881,45.19873786,-999.000
149.36554031,45.19925725,-999.000
149.36663038,45.19707750,-999.000
149.37800637,45.19401117,-999.000
149.38126622,45.19385162,-999.000
150.54991667,45.34160416,-999.000
150.56002926,45.34347921,-999.000
150.58332264,45.34656411,-999.000
150.59160840,45.34927160,-999.000
150.59149739,45.34836704,-999.000
150.59460873,45.34511260,-999.000
150.18832612,45.54311845,-999.000
150.19303098,45.54397628,-999.000
150.19379766,45.54429912,13.907
150.19591935,45.54510591,-999.000
150.20405911,45.54453262,-999.000
150.20962623,45.54415645,-999.000
150.21158882,45.54137257,-999.000
150.21640342,45.54235921,-999.000
150.21766599,45.54303676,-999.000
150.21808241,45.54336349,-999.000
150.21816980,45.54296933,-999.000
150.21820550,45.54152715,-999.000
150.22021002,45.54161727,-999.000
150.22350946,45.54263502,-999.000
149.95868714,44.62665291,-999.000
149.95881059,44.62483369,-999.000
149.96020674,44.62870798,-999.000
149.96123964,44.62939912,-999.000
149.96140540,44.62889144,-999.000
149.96159301,44.62957445,-999.000
149.96232585,44.62870526,-999.000
149.96246282,44.62991909,-999.000
149.96281346,44.62450887,-999.000
149.96307724,44.62682032,-999.000
149.96385546,44.62877716,-999.000
149.96564107,44.63153866,-999.000
149.96567873,44.63034917,-999.000
149.96588415,44.62496075,-999.000
150.22705579,44.78423356,-999.000
150.22758450,44.78928814,-999.000
150.22867628,44.79043478,-999.000
150.23110997,44.78682488,-999.000
150.23126661,44.78583081,-999.000
150.23137804,44.78584032,-999.000
150.23483956,44.78422067,-999.000
150.23569248,44.78349110,-999.000
150.23591812,44.78826961,-999.000
150.23675852,44.78422725,-999.000
150.24424123,44.78436612,-999.000
150.24493865,44.78648913,-999.000
150.24733057,44.78337634,-999.000
150.25251716,44.78964308,-999.000
150.26801448,44.78758583,-999.000
150.80265379,44.92432027,-999.000
150.80278642,44.91828530,-999.000
150.80464097,44.92227733,-999.000
150.80993183,44.92400409,-999.000
149.34626665,44.92600390,-999.000
149.34751909,44.93084295,-999.000
149.34823900,44.93088288,-999.000
149.35360243,44.92499451,-999.000
149.52099480,45.06676471,-999.000
149.54436230,45.07426732,-999.000
149.54666047,45.06920350,-999.000
149.54797543,45.06660740,-999.000
150.05199575,45.21602154,-999.000
150.05542147,45.21437767,-999.000
150.05887057,45.20832504,-999.000
150.06278493,45.21459908,-999.000
150.06353341,45.21400974,-999.000
150.07023724,45.21405208,-999.000
150.07141203,45.21374770,-999.000
150.07191956,45.21146515,-999.000
150.07419905,45.21279723,-999.000
150.07395886,45.21076891,-999.000
150.07495320,45.21046823,-999.000
150.07542818,45.21119956,-999.000
150.07753688,45.21143862,-999.000
150.07858725,45.21137183,-999.000
149.95265371,44.62917580,-999.000
149.95276959,44.62494212,-999.000
149.95310650,44.62447141,-999.000
149.95347241,44.62528164,-999.000
149.95360915,44.63183990,-999.000
149.95416910,44.62663716,-999.000
149.95413363,44.62808861,-999.000
149.95481996,44.62583237,-999.000
149.95506693,44.63255398,-999.000
149.95565861,44.62487465,-999.000
149.95568836,44.62828559,-999.000
149.95597140,44.63005378,-999.000
149.95654268,44.62692926,-999.000
149.95720583,44.62710397,-999.000
149.95820714,44.62969599,-999.000
149.95860890,44.62801972,-999.000
150.18707347,44.78462189,-999.000
150.19468991,44.78512091,-999.000
150.21899369,44.78295983,-999.000
150.22606281,44.79032261,-999.000
150.75275717,44.91611723,-999.000
150.75338673,44.91784268,-999.000
150.76867766,44.91903588,14.488
150.76921380,44.92012546,-999.000
150.77394632,44.92370950,-999.000
150.77681715,44.91916643,-999.000
149.45948915,45.06806276,-999.000
149.46637711,45.07250455,-999.000
149.48411200,45.06669604,-999.000
149.48528324,45.06767892,-999.000
149.97729583,45.21148338,-999.000
149.98723264,45.21611831,-999.000
150.01020547,45.21378322,-999.000
150.01228045,45.21186442,-999.000
150.01363232,45.21371061,-999.000
150.01399213,45.20986253,-999.000
150.01560107,45.21099966,-999.000
150.02569867,45.20986977,-999.000
150.03310951,45.21040576,-999.000
150.26926772,45.36726638,-999.000
150.27692151,45.37002840,-999.000
150.28164163,45.36717183,-999.000
150.28662856,45.37197418,-999.000
150.29747549,45.37146545,-999.000
150.30438489,45.37021581,-999.000
150.30462006,45.37294565,-999.000
149.91874529,44.44719461,-999.000
149.91943741,44.44113546,-999.000
149.92093020,44.44144804,-999.000
149.92468955,44.44803354,-999.000
149.93563744,44.44512410,-999.000
149.93683987,44.44278442,-999.000
149.93775154,44.44203920,-999.000
149.93997600,44.44795847,-999.000
149.94291011,44.44570200,-999.000
149.95995557,44.44808116,-999.000
149.96029758,44.44842820,-999.000
150.65152077,44.64890525,-999.000
149.34408624,44.65168403,-999.000
149.34684956,44.65348201,-999.000
149.35178270,44.65389214,-999.000
149.35583181,44.65431246,-999.000
149.35599191,44.65451251,-999.000
149.33436179,44.65735848,-999.000
149.50672654,44.73103196,-999.000
149.51723845,44.72986246,-999.000
149.51741216,44.73225514,-999.000
149.52529219,44.73257375,-999.000
149.53103523,44.72987177,-999.000
149.54703079,44.72988384,-999.000
149.55563409,44.73047968,-999.000
150.56851712,44.86635735,-999.000
150.58082265,44.87043041,-999.000
150.58170421,44.87009512,-999.000
150.58286491,44.86998502,-999.000
150.58297045,44.87195977,-999.000
150.58328501,44.87155755,-999.000
150.58457124,44.86943150,-999.000
150.58987739,44.87120526,-999.000
150.59070258,44.86849248,-999.000
150.59249282,44.86767194,-999.000
150.59348884,44.86710059,-999.000
150.59566586,44.86913533,-999.000
150.60019032,44.86816669,-999.000
150.76581222,45.00103699,-999.000
150.79636922,45.00526228,-999.000
150.80582130,45.00157226,-999.000
149.84141902,45.15615902,-999.000
149.84345920,45.15088611,-999.000
149.84697873,45.15173786,-999.000
149.84699986,45.15113928,-999.000
149.84925328,45.15533578,12.628
149.84937024,45.15256615,-999.000
149.85677107,45.15189000,-999.000
149.85832627,45.15064016,-999.000
149.85882543,45.15336311,-999.000
149.85940379,45.15009479,-999.000
150.43393753,45.26427630,-999.000
150.43402643,45.26536585,-999.000
150.43560950,45.25905411,-999.000
150.43813231,45.26308523,-999.000
150.44825961,45.26395348,-999.000
150.45599345,45.26423082,-999.000
150.46205180,45.25906698,-999.000
150.46305858,45.25954935,-999.000
150.46399729,45.25794215,-999.000
150.46522355,45.26300462,-999.000
150.43816748,45.41696209,-999.000
150.44287879,45.41714030,-999.000
150.44962106,45.42197339,-999.000
150.45237337,45.42048981,-999.000
150.45377336,45.42185213,-999.000
150.45494648,45.42134824,-999.000
150.45832683,45.41851855,-999.000
150.47044076,45.41633173,-999.000
149.96754679,44.45816934,-999.000
149.96768028,44.45910440,-999.000
149.97771154,44.46420113,-999.000
149.97776335,44.46310413,-999.000
149.99149810,44.46463773,-999.000
149.99445263,44.46530540,-999.000
149.99519451,44.46132959,-999.000
149.99722923,44.46293315,-999.000
150.00763656,44.45803740,-999.000
150.01032131,44.46227043,-999.000
150.02232348,44.45925725,-999.000
150.03010679,44.46242754,-999.000
149.36337572,44.65917890,-999.000
149.36501336,44.65775125,-999.000
149.36585656,44.65981172,-999.000
149.36620777,44.65834195,-999.000
149.37258481,44.66249512,-999.000
149.37665892,44.65952292,-999.000
149.38300816,44.66302974,-999.000
149.39486703,44.66334248,-999.000
149.39511103,44.66274146,-999.000
149.39739630,44.65995016,-999.000
150.06952646,45.43361830,-999.000
150.07055779,45.43484828,-999.000
150.07163247,45.43671283,-999.000
150.07268711,45.43796858,-999.000
150.07354112,45.43733987,-999.000
150.07420556,45.43310894,-999.000
150.07485469,45.44100822,-999.000
150.07799498,45.43876856,-999.000
150.09585054,45.43658692,-999.000
150.09792181,45.43727332,-999.000
150.10083627,45.43533622,-999.000
150.45041316,44.57788624,-999.000
150.45119595,44.58225134,-999.000
150.45181734,44.57606422,-999.000
150.45984522,44.57671973,-999.000
150.46018682,44.57728842,-999.000
150.46292209,44.57683504,-999.000
150.46338212,44.57569875,-999.000
150.46498521,44.58180413,-999.000
150.46603010,44.58079543,-999.000
149.66650174,44.74774369,-999.000
149.67216107,44.74429443,-999.000
149.67291051,44.74884341,-999.000
149.67797161,44.74498097,-999.000
149.67810909,44.74445495,-999.000
149.68098658,44.74518353,-999.000
149.68238345,44.74843179,-999.000
149.70349053,44.74422987,-999.000
149.70770118,44.74679034,-999.000
149.57306288,44.88863090,-999.000
149.57344673,44.89063779,-999.000
149.58117339,44.88327341,-999.000
149.58160413,44.88365951,-999.000
149.58212696,44.88587300,-999.000
149.58195966,44.88538241,-999.000
149.58289085,44.88607150,-999.000
149.58513395,44.89057946,-999.000
149.58526592,44.88969617,-999.000
149.31898357,45.02989190,-999.000
149.32167792,45.02903022,-999.000
149.32365180,45.02825907,-999.000
149.33206618,45.02512988,-999.000
149.33314221,45.02520402,-999.000
149.34212487,45.02543220,-999.000
149.34582200,45.03034389,-999.000
149.35473110,45.02613544,-999.000
149.36280689,45.02912191,-999.000
149.78141326,45.17245729,-999.000
149.78182600,45.17264828,-999.000
149.78235867,45.17221150,-999.000
149.81609847,45.17189367,-999.000
150.34657240,45.31639625,-999.000
150.36315955,45.32076833,-999.000
150.37070323,45.32371229,-999.000
150.37178017,45.31645670,-999.000
150.37957714,45.31618218,-999.000
150.37976253,45.31881916,-999.000
150.38898197,45.31781793,-999.000
150.27055212,45.49506439,-999.000
150.29530066,45.49407046,14.898
150.29554992,45.49361880,-999.000
150.31634886,45.49332924,-999.000
150.31660685,45.49390311,-999.000
150.56511679,44.65406564,-999.000
150.57142384,44.65331075,-999.000
150.57253012,44.65734856,-999.000
150.57322413,44.65382288,-999.000
150.59305369,44.65323347,-999.000
150.61394630,44.65465396,-999.000
149.49147934,44.81923673,-999.000
149.49340449,44.81722856,-999.000
149.49351213,44.82307116,-999.000
149.49416248,44.81942468,-999.000
149.49585886,44.81794112,-999.000
149.50574689,44.81975696,-999.000
149.50993770,44.81855025,-999.000
149.51122735,44.81868707,-999.000
149.51459159,44.82304112,-999.000
149.51837072,44.81929720,-999.000
149.44986182,44.95761924,-999.000
149.45592292,44.95035837,-999.000
149.45655421,44.95349521,-999.000
149.46380128,44.95074710,14.113
149.46786498,44.95160940,-999.000
149.47074315,44.94931485,-999.000
149.47168051,44.95042413,-999.000
149.47272996,44.95440021,-999.000
149.47525913,44.95041650,-999.000
149.47527336,44.95757860,-999.000
149.47827509,44.95275773,-999.000
149.47828814,44.95263816,-999.000
149.48264977,44.95035689,-999.000
149.48443882,44.95425658,-999.000
149.48741102,44.95762331,-999.000
149.72327746,45.09496278,-999.000
149.73107942,45.09828981,-999.000
149.75604755,45.09602528,-999.000
149.75636959,45.09888219,-999.000
149.75958869,45.09819022,-999.000
149.77044236,45.09854280,-999.000
149.77660415,45.09211360,-999.000
149.77781811,45.09656219,-999.000
150.55001565,45.24077618,-999.000
150.55125804,45.23868059,-999.000
150.55308304,45.23442948,15.586
150.56007982,45.23996716,-999.000
150.56136572,45.23920074,-999.000
150.56157911,45.23394011,-999.000
150.57082390,45.24035971,-999.000
150.57277936,45.23986984,-999.000
150.57491955,45.23346753,-999.000
150.57727786,45.24091784,-999.000
149.45945826,45.40300628,-999.000
149.45983968,45.40122099,-999.000
149.46100238,45.39945476,-999.000
149.46124409,45.40458542,-999.000
149.46181063,45.40624326,-999.000
149.46223224,45.40064721,-999.000
149.46430138,45.40363388,-999.000
149.46511728,45.40343847,-999.000
149.46518777,45.40528582,-999.000
149.46707177,45.40405101,-999.000
149.46944890,45.40016522,-999.000
149.47619376,45.39996109,-999.000
149.70601259,44.51210054,-999.000
149.70945577,44.51501618,-999.000
149.71824730,44.50989469,-999.000
149.71940543,44.50877170,-999.000
149.71941953,44.50791411,-999.000
149.72271970,44.50798274,-999.000
149.73520886,44.50885871,-999.000
149.73660250,44.51015495,-999.000
149.73731400,44.50843118,-999.000
149.73746958,44.51216556,-999.000
150.06602594,44.68813612,-999.000
150.06802371,44.68839158,-999.000
150.07126685,44.68873566,-999.000
150.07357365,44.68735468,-999.000
150.07332462,44.68988082,-999.000
150.07446490,44.68880054,-999.000
150.07896982,44.68941983,-999.000
150.09234826,44.68638789,-999.000
150.09468816,44.68612957,-999.000
150.09478994,44.68888046,-999.000
150.09922652,44.69086338,-999.000
150.73357372,45.01419886,-999.000
150.74492582,45.01091611,-999.000
150.75048801,45.01565235,-999.000
150.77590706,45.01366724,-999.000
150.77940760,45.01090092,-999.000
149.73719042,45.16380280,-999.000
150.02152403,45.31118076,15.914
150.03403753,45.31285682,-999.000
150.03493442,45.31399017,-999.000
150.03609202,45.31311803,-999.000
150.05371488,45.31471060,-999.000
150.05993558,45.31473350,-999.000
150.06156667,45.31332655,-999.000
149.55572686,45.49047872,-999.000
149.57041055,45.48865001,-999.000
149.57456797,45.48991153,-999.000
149.57727358,45.48795026,-999.000
149.58329684,45.48492970,-999.000
149.58562025,45.48710841,-999.000
149.58814590,45.48275200,-999.000
149.59416600,45.49063462,-999.000
149.59824027,45.48791289,-999.000
149.60008200,45.48542991,-999.000
150.24088189,44.59711257,-999.000
150.24938976,44.59887492,-999.000
150.25537707,44.59415899,-999.000
150.26561862,44.59354315,-999.000
150.52016794,44.75167935,-999.000
150.52146057,44.75694684,-999.000
150.52220944,44.75480267,-999.000
150.52535301,44.75203558,-999.000
150.52628542,44.75271965,-999.000
150.52906297,44.75518796,-999.000
150.53037243,44.75269679,-999.000
150.53048397,44.75519147,-999.000
150.53295714,44.75290929,-999.000
150.53669248,44.75025765,-999.000
